sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
91,0.4,16,6,1|4|5|6|7|9,2011_09_26_drive_0104_0000000058|2011_09_26_drive_0104_0000000061|2011_09_26_drive_0104_0000000062|2011_09_26_drive_0104_0000000063|2011_09_26_drive_0104_0000000064|2011_09_26_drive_0104_0000000066,3,1|5|7,2011_09_26_drive_0104_0000000058|2011_09_26_drive_0104_0000000062|2011_09_26_drive_0104_0000000064,1.0,0.5,0.357,0
93,0.4,14,6,1|2|5|6|7|8,2011_09_26_drive_0104_0000000197|2011_09_26_drive_0104_0000000198|2011_09_26_drive_0104_0000000201|2011_09_26_drive_0104_0000000202|2011_09_26_drive_0104_0000000203|2011_09_26_drive_0104_0000000204,3,1|2|5,2011_09_26_drive_0104_0000000197|2011_09_26_drive_0104_0000000198|2011_09_26_drive_0104_0000000201,1.0,0.5,1.826,0
94,0.4,8,3,0|3|7,2011_09_26_drive_0104_0000000215|2011_09_26_drive_0104_0000000221|2011_09_26_drive_0104_0000000229,3,0|3|7,2011_09_26_drive_0104_0000000215|2011_09_26_drive_0104_0000000221|2011_09_26_drive_0104_0000000229,1.0,1.0,0.262,0
96,0.4,7,3,0|3|5,2011_09_26_drive_0104_0000000301|2011_09_26_drive_0104_0000000304|2011_09_26_drive_0104_0000000306,3,0|3|5,2011_09_26_drive_0104_0000000301|2011_09_26_drive_0104_0000000304|2011_09_26_drive_0104_0000000306,1.0,1.0,0.818,0
97,0.4,13,5,0|1|7|10|12,2011_09_26_drive_0106_0000000204|2011_09_26_drive_0106_0000000205|2011_09_26_drive_0106_0000000211|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000216,3,0|10|12,2011_09_26_drive_0106_0000000204|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000216,1.0,0.6,2.128,0
98,0.4,18,7,1|5|6|8|9|13|17,2011_09_26_drive_0106_0000000205|2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000210|2011_09_26_drive_0106_0000000212|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000217|2011_09_26_drive_0106_0000000225,3,1|9|17,2011_09_26_drive_0106_0000000205|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000225,1.0,0.429,1.711,0
99,0.4,10,4,2|3|5|9,2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000217|2011_09_26_drive_0106_0000000225,3,4|6|9,2011_09_26_drive_0106_0000000216|2011_09_26_drive_0106_0000000219|2011_09_26_drive_0106_0000000225,0.333,0.25,8.792,0
102,0.4,11,4,1|2|7|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000037|2011_09_28_drive_0002_0000000047|2011_09_28_drive_0002_0000000049,3,2|7|8,2011_09_28_drive_0002_0000000037|2011_09_28_drive_0002_0000000047|2011_09_28_drive_0002_0000000049,1.0,0.75,0.929,0
103,0.4,14,6,3|4|5|8|9|13,2011_09_28_drive_0002_0000000062|2011_09_28_drive_0002_0000000063|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000067|2011_09_28_drive_0002_0000000068|2011_09_28_drive_0002_0000000072,3,4|6|13,2011_09_28_drive_0002_0000000063|2011_09_28_drive_0002_0000000065|2011_09_28_drive_0002_0000000072,0.667,0.333,10.725,0
105,0.4,8,3,1|2|3,2011_09_29_drive_0026_0000000004|2011_09_29_drive_0026_0000000006|2011_09_29_drive_0026_0000000008,3,1|2|3,2011_09_29_drive_0026_0000000004|2011_09_29_drive_0026_0000000006|2011_09_29_drive_0026_0000000008,1.0,1.0,0.479,0
106,0.4,8,3,3|4|5,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000167|2011_09_29_drive_0071_0000000169,3,3|4|5,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000167|2011_09_29_drive_0071_0000000169,1.0,1.0,1.721,0
108,0.4,17,7,0|1|5|6|12|13|15,2011_09_30_drive_0018_0000000077|2011_09_30_drive_0018_0000000078|2011_09_30_drive_0018_0000000082|2011_09_30_drive_0018_0000000083|2011_09_30_drive_0018_0000000089|2011_09_30_drive_0018_0000000090|2011_09_30_drive_0018_0000000092,3,1|5|15,2011_09_30_drive_0018_0000000078|2011_09_30_drive_0018_0000000082|2011_09_30_drive_0018_0000000092,1.0,0.429,0.777,0
109,0.4,21,8,6|9|11|13|14|16|18|19,2011_09_30_drive_0018_0000000746|2011_09_30_drive_0018_0000000749|2011_09_30_drive_0018_0000000751|2011_09_30_drive_0018_0000000753|2011_09_30_drive_0018_0000000754|2011_09_30_drive_0018_0000000756|2011_09_30_drive_0018_0000000758|2011_09_30_drive_0018_0000000759,3,6|9|19,2011_09_30_drive_0018_0000000746|2011_09_30_drive_0018_0000000749|2011_09_30_drive_0018_0000000759,1.0,0.375,0.987,0
111,0.4,21,8,5|6|8|11|12|13|15|19,2011_09_30_drive_0018_0000001489|2011_09_30_drive_0018_0000001490|2011_09_30_drive_0018_0000001492|2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001496|2011_09_30_drive_0018_0000001497|2011_09_30_drive_0018_0000001499|2011_09_30_drive_0018_0000001503,3,11|12|19,2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001496|2011_09_30_drive_0018_0000001503,1.0,0.375,1.403,0
112,0.4,21,8,1|9|10|11|12|15|17|19,2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002269|2011_09_30_drive_0018_0000002270|2011_09_30_drive_0018_0000002271|2011_09_30_drive_0018_0000002272|2011_09_30_drive_0018_0000002275|2011_09_30_drive_0018_0000002277|2011_09_30_drive_0018_0000002279,3,0|1|2,2011_09_30_drive_0018_0000002260|2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002262,0.333,0.125,3.386,0
114,0.4,9,4,1|4|6|8,2011_09_30_drive_0018_0000002604|2011_09_30_drive_0018_0000002607|2011_09_30_drive_0018_0000002609|2011_09_30_drive_0018_0000002611,3,1|4|6,2011_09_30_drive_0018_0000002604|2011_09_30_drive_0018_0000002607|2011_09_30_drive_0018_0000002609,1.0,0.75,2.348,0
115,0.4,14,6,0|1|7|8|12|13,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002667|2011_09_30_drive_0018_0000002668|2011_09_30_drive_0018_0000002672|2011_09_30_drive_0018_0000002673,3,0|7|12,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002667|2011_09_30_drive_0018_0000002672,1.0,0.5,1.255,0
117,0.4,7,3,1|2|3,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000224|2011_09_30_drive_0020_0000000225,3,1|2|3,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000224|2011_09_30_drive_0020_0000000225,1.0,1.0,0.898,0
118,0.4,16,6,3|4|7|10|13|14,2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000847|2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000853|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857,3,4|10|13,2011_09_30_drive_0020_0000000847|2011_09_30_drive_0020_0000000853|2011_09_30_drive_0020_0000000856,1.0,0.5,2.877,0
119,0.4,7,3,1|4|6,2011_09_30_drive_0020_0000001042|2011_09_30_drive_0020_0000001045|2011_09_30_drive_0020_0000001047,3,1|4|6,2011_09_30_drive_0020_0000001042|2011_09_30_drive_0020_0000001045|2011_09_30_drive_0020_0000001047,1.0,1.0,0.865,0
120,0.4,16,6,1|3|8|10|12|13,2011_09_30_drive_0027_0000000106|2011_09_30_drive_0027_0000000108|2011_09_30_drive_0027_0000000113|2011_09_30_drive_0027_0000000115|2011_09_30_drive_0027_0000000117|2011_09_30_drive_0027_0000000118,3,1|3|13,2011_09_30_drive_0027_0000000106|2011_09_30_drive_0027_0000000108|2011_09_30_drive_0027_0000000118,1.0,0.5,4.306,0
121,0.4,18,7,0|1|2|5|8|11|14,2011_09_30_drive_0027_0000000432|2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000434|2011_09_30_drive_0027_0000000437|2011_09_30_drive_0027_0000000440|2011_09_30_drive_0027_0000000443|2011_09_30_drive_0027_0000000446,3,0|8|11,2011_09_30_drive_0027_0000000432|2011_09_30_drive_0027_0000000440|2011_09_30_drive_0027_0000000443,1.0,0.429,1.313,0
122,0.4,10,4,1|3|4|9,2011_09_30_drive_0027_0000000441|2011_09_30_drive_0027_0000000443|2011_09_30_drive_0027_0000000444|2011_09_30_drive_0027_0000000449,3,1|3|4,2011_09_30_drive_0027_0000000441|2011_09_30_drive_0027_0000000443|2011_09_30_drive_0027_0000000444,1.0,0.75,5.423,0
124,0.4,15,6,3|4|8|12|13|14,2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000612|2011_09_30_drive_0027_0000000616|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000623,3,0|1|14,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000623,0.333,0.167,1.693,0
125,0.4,15,6,0|2|4|6|12|13,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000610|2011_09_30_drive_0027_0000000612|2011_09_30_drive_0027_0000000614|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000622,3,2|4|13,2011_09_30_drive_0027_0000000610|2011_09_30_drive_0027_0000000612|2011_09_30_drive_0027_0000000622,1.0,0.5,1.294,0
126,0.4,27,11,0|2|3|5|7|12|15|18|20|25|26,2011_09_30_drive_0027_0000000614|2011_09_30_drive_0027_0000000616|2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000627|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000644|2011_09_30_drive_0027_0000000646|2011_09_30_drive_0027_0000000651|2011_09_30_drive_0027_0000000652,3,0|3|26,2011_09_30_drive_0027_0000000614|2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000652,1.0,0.273,1.505,0
127,0.4,7,3,2|3|4,2011_09_30_drive_0027_0000000861|2011_09_30_drive_0027_0000000862|2011_09_30_drive_0027_0000000863,3,2|3|4,2011_09_30_drive_0027_0000000861|2011_09_30_drive_0027_0000000862|2011_09_30_drive_0027_0000000863,1.0,1.0,1.081,0
130,0.4,16,6,0|3|5|8|9|11,2011_09_30_drive_0027_0000000994|2011_09_30_drive_0027_0000000997|2011_09_30_drive_0027_0000000999|2011_09_30_drive_0027_0000001002|2011_09_30_drive_0027_0000001003|2011_09_30_drive_0027_0000001005,3,5|8|9,2011_09_30_drive_0027_0000000999|2011_09_30_drive_0027_0000001002|2011_09_30_drive_0027_0000001003,1.0,0.5,2.721,0
132,0.4,7,3,1|2|6,2011_09_30_drive_0028_0000000062|2011_09_30_drive_0028_0000000063|2011_09_30_drive_0028_0000000069,3,1|2|6,2011_09_30_drive_0028_0000000062|2011_09_30_drive_0028_0000000063|2011_09_30_drive_0028_0000000069,1.0,1.0,1.181,0
138,0.4,9,4,3|4|6|8,2011_09_30_drive_0028_0000001864|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001870|2011_09_30_drive_0028_0000001874,3,3|5|6,2011_09_30_drive_0028_0000001864|2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870,0.667,0.5,3.009,0
139,0.4,7,3,0|2|4,2011_09_30_drive_0028_0000001863|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001870,3,0|2|4,2011_09_30_drive_0028_0000001863|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001870,1.0,1.0,1.007,0
141,0.4,15,6,1|4|5|8|9|10,2011_09_30_drive_0028_0000002475|2011_09_30_drive_0028_0000002478|2011_09_30_drive_0028_0000002479|2011_09_30_drive_0028_0000002483|2011_09_30_drive_0028_0000002484|2011_09_30_drive_0028_0000002485,3,1|10|13,2011_09_30_drive_0028_0000002475|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002488,0.667,0.333,6.412,0
142,0.4,12,5,1|3|5|6|10,2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002487|2011_09_30_drive_0028_0000002489|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002499,3,3|6|10,2011_09_30_drive_0028_0000002487|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002499,1.0,0.6,0.8,0
144,0.4,11,4,2|5|6|10,2011_09_30_drive_0028_0000002571|2011_09_30_drive_0028_0000002574|2011_09_30_drive_0028_0000002575|2011_09_30_drive_0028_0000002581,3,5|6|10,2011_09_30_drive_0028_0000002574|2011_09_30_drive_0028_0000002575|2011_09_30_drive_0028_0000002581,1.0,0.75,3.084,0
146,0.4,7,3,1|2|4,2011_09_30_drive_0028_0000002597|2011_09_30_drive_0028_0000002598|2011_09_30_drive_0028_0000002600,3,0|1|2,2011_09_30_drive_0028_0000002596|2011_09_30_drive_0028_0000002597|2011_09_30_drive_0028_0000002598,0.667,0.667,4.019,0
147,0.4,8,3,4|6|7,2011_09_30_drive_0028_0000002887|2011_09_30_drive_0028_0000002891|2011_09_30_drive_0028_0000002893,3,4|6|7,2011_09_30_drive_0028_0000002887|2011_09_30_drive_0028_0000002891|2011_09_30_drive_0028_0000002893,1.0,1.0,0.88,0
148,0.4,11,4,3|5|8|10,2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002975|2011_09_30_drive_0028_0000002981|2011_09_30_drive_0028_0000002985,3,3|5|10,2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002975|2011_09_30_drive_0028_0000002985,1.0,0.75,0.897,0
151,0.4,8,3,1|4|5,2011_09_30_drive_0028_0000002969|2011_09_30_drive_0028_0000002973|2011_09_30_drive_0028_0000002975,3,1|4|5,2011_09_30_drive_0028_0000002969|2011_09_30_drive_0028_0000002973|2011_09_30_drive_0028_0000002975,1.0,1.0,0.769,0
153,0.4,10,4,2|5|6|9,2011_09_30_drive_0028_0000003218|2011_09_30_drive_0028_0000003222|2011_09_30_drive_0028_0000003224|2011_09_30_drive_0028_0000003230,3,3|8|9,2011_09_30_drive_0028_0000003219|2011_09_30_drive_0028_0000003228|2011_09_30_drive_0028_0000003230,0.333,0.25,0.244,0
156,0.4,10,4,1|5|7|9,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003461|2011_09_30_drive_0028_0000003463|2011_09_30_drive_0028_0000003465,3,1|7|9,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003463|2011_09_30_drive_0028_0000003465,1.0,0.75,3.98,0
157,0.4,10,4,0|4|5|8,2011_09_30_drive_0028_0000003461|2011_09_30_drive_0028_0000003465|2011_09_30_drive_0028_0000003466|2011_09_30_drive_0028_0000003469,3,4|5|8,2011_09_30_drive_0028_0000003465|2011_09_30_drive_0028_0000003466|2011_09_30_drive_0028_0000003469,1.0,0.75,1.18,0
159,0.4,8,3,1|2|7,2011_09_30_drive_0028_0000003710|2011_09_30_drive_0028_0000003711|2011_09_30_drive_0028_0000003718,3,1|2|7,2011_09_30_drive_0028_0000003710|2011_09_30_drive_0028_0000003711|2011_09_30_drive_0028_0000003718,1.0,1.0,0.246,0
169,0.4,7,3,1|3|6,2011_09_30_drive_0028_0000004825|2011_09_30_drive_0028_0000004827|2011_09_30_drive_0028_0000004833,3,1|3|6,2011_09_30_drive_0028_0000004825|2011_09_30_drive_0028_0000004827|2011_09_30_drive_0028_0000004833,1.0,1.0,0.257,0
170,0.4,7,3,0|1|5,2011_09_30_drive_0028_0000004824|2011_09_30_drive_0028_0000004825|2011_09_30_drive_0028_0000004831,3,0|1|5,2011_09_30_drive_0028_0000004824|2011_09_30_drive_0028_0000004825|2011_09_30_drive_0028_0000004831,1.0,1.0,0.449,0
172,0.4,7,3,0|3|4,2011_09_30_drive_0028_0000004950|2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004954,3,0|3|4,2011_09_30_drive_0028_0000004950|2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004954,1.0,1.0,1.29,0
173,0.4,12,5,2|3|6|7|11,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004956|2011_09_30_drive_0028_0000004958|2011_09_30_drive_0028_0000004966,3,2|7|11,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004958|2011_09_30_drive_0028_0000004966,1.0,0.6,8.366,0
174,0.4,7,3,0|1|5,2011_09_30_drive_0028_0000004950|2011_09_30_drive_0028_0000004951|2011_09_30_drive_0028_0000004955,3,0|1|5,2011_09_30_drive_0028_0000004950|2011_09_30_drive_0028_0000004951|2011_09_30_drive_0028_0000004955,1.0,1.0,0.838,0
175,0.4,10,4,1|3|4|5,2011_09_30_drive_0028_0000005040|2011_09_30_drive_0028_0000005042|2011_09_30_drive_0028_0000005043|2011_09_30_drive_0028_0000005045,3,1|3|5,2011_09_30_drive_0028_0000005040|2011_09_30_drive_0028_0000005042|2011_09_30_drive_0028_0000005045,1.0,0.75,11.057,0
177,0.4,8,3,0|1|6,2011_09_30_drive_0033_0000000503|2011_09_30_drive_0033_0000000504|2011_09_30_drive_0033_0000000509,3,0|1|6,2011_09_30_drive_0033_0000000503|2011_09_30_drive_0033_0000000504|2011_09_30_drive_0033_0000000509,1.0,1.0,0.774,0
178,0.4,11,4,2|3|5|6,2011_09_30_drive_0033_0000000508|2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000511|2011_09_30_drive_0033_0000000513,3,3|4|6,2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000510|2011_09_30_drive_0033_0000000513,0.667,0.5,3.781,0
183,0.4,13,5,0|2|7|9|11,2011_09_30_drive_0033_0000001460|2011_09_30_drive_0033_0000001462|2011_09_30_drive_0033_0000001467|2011_09_30_drive_0033_0000001469|2011_09_30_drive_0033_0000001471,3,0|7|11,2011_09_30_drive_0033_0000001460|2011_09_30_drive_0033_0000001467|2011_09_30_drive_0033_0000001471,1.0,0.6,1.102,0
185,0.4,9,4,0|5|6|8,2011_09_30_drive_0033_0000001488|2011_09_30_drive_0033_0000001493|2011_09_30_drive_0033_0000001494|2011_09_30_drive_0033_0000001496,3,5|6|8,2011_09_30_drive_0033_0000001493|2011_09_30_drive_0033_0000001494|2011_09_30_drive_0033_0000001496,1.0,0.75,9.594,0
186,0.4,11,4,0|2|5|6,2011_09_30_drive_0034_0000000035|2011_09_30_drive_0034_0000000037|2011_09_30_drive_0034_0000000040|2011_09_30_drive_0034_0000000041,3,0|5|6,2011_09_30_drive_0034_0000000035|2011_09_30_drive_0034_0000000040|2011_09_30_drive_0034_0000000041,1.0,0.75,1.117,0
189,0.4,10,4,2|3|4|8,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000533,3,3|4|9,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000534,0.667,0.5,2.051,0
190,0.4,9,4,2|4|5|6,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000531|2011_09_30_drive_0034_0000000532,3,2|5|6,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000531|2011_09_30_drive_0034_0000000532,1.0,0.75,1.03,0
191,0.4,8,3,3|5|6,2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533,3,3|5|6,2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533,1.0,1.0,1.486,0
200,0.4,11,4,1|2|5|10,2011_10_03_drive_0027_0000000079|2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000084|2011_10_03_drive_0027_0000000089,3,2|4|7,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000086,0.333,0.25,2.24,0
201,0.4,11,4,2|3|8|10,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000089,3,2|8|10,2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000089,1.0,0.75,2.926,0
202,0.4,20,8,0|2|3|10|12|13|15|19,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000081|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000089|2011_10_03_drive_0027_0000000091|2011_10_03_drive_0027_0000000092|2011_10_03_drive_0027_0000000094|2011_10_03_drive_0027_0000000098,3,0|10|15,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000089|2011_10_03_drive_0027_0000000094,1.0,0.375,0.959,0
204,0.4,16,6,1|4|5|7|11|13,2011_10_03_drive_0027_0000000394|2011_10_03_drive_0027_0000000397|2011_10_03_drive_0027_0000000398|2011_10_03_drive_0027_0000000400|2011_10_03_drive_0027_0000000404|2011_10_03_drive_0027_0000000406,3,5|11|13,2011_10_03_drive_0027_0000000398|2011_10_03_drive_0027_0000000404|2011_10_03_drive_0027_0000000406,1.0,0.5,0.793,0
205,0.4,17,7,1|3|4|5|7|8|12,2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000500|2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000508,3,0|7|10,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000506,0.333,0.143,1.279,0
206,0.4,23,9,3|4|6|7|9|10|14|15|22,2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000500|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000510|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000518,3,9|15|22,2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000518,1.0,0.333,1.465,0
207,0.4,28,11,7|8|10|12|14|16|17|19|23|24|25,2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000509|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000513|2011_10_03_drive_0027_0000000515|2011_10_03_drive_0027_0000000517|2011_10_03_drive_0027_0000000518|2011_10_03_drive_0027_0000000520|2011_10_03_drive_0027_0000000524|2011_10_03_drive_0027_0000000525|2011_10_03_drive_0027_0000000526,3,10|23|25,2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000524|2011_10_03_drive_0027_0000000526,1.0,0.273,7.116,0
208,0.4,7,3,1|2|6,2011_10_03_drive_0027_0000000695|2011_10_03_drive_0027_0000000696|2011_10_03_drive_0027_0000000700,3,1|2|6,2011_10_03_drive_0027_0000000695|2011_10_03_drive_0027_0000000696|2011_10_03_drive_0027_0000000700,1.0,1.0,1.555,0
209,0.4,11,4,1|4|7|10,2011_10_03_drive_0027_0000000706|2011_10_03_drive_0027_0000000710|2011_10_03_drive_0027_0000000713|2011_10_03_drive_0027_0000000716,3,1|4|7,2011_10_03_drive_0027_0000000706|2011_10_03_drive_0027_0000000710|2011_10_03_drive_0027_0000000713,1.0,0.75,2.73,0
210,0.4,18,7,0|6|7|8|11|13|16,2011_10_03_drive_0027_0000000829|2011_10_03_drive_0027_0000000836|2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000846,3,7|8|13,2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000843,1.0,0.429,0.937,0
211,0.4,12,5,1|3|6|8|10,2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000839|2011_10_03_drive_0027_0000000842|2011_10_03_drive_0027_0000000844|2011_10_03_drive_0027_0000000846,3,1|8|10,2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000844|2011_10_03_drive_0027_0000000846,1.0,0.6,4.302,0
213,0.4,15,6,2|4|7|9|12|14,2011_10_03_drive_0027_0000001091|2011_10_03_drive_0027_0000001093|2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,3,4|9|12,2011_10_03_drive_0027_0000001093|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001101,1.0,0.5,0.551,0
214,0.4,10,4,3|4|6|9,2011_10_03_drive_0027_0000001097|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001103,3,0|3|4,2011_10_03_drive_0027_0000001094|2011_10_03_drive_0027_0000001097|2011_10_03_drive_0027_0000001098,0.667,0.5,4.876,0
215,0.4,7,3,3|4|5,2011_10_03_drive_0027_0000001179|2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181,3,3|4|5,2011_10_03_drive_0027_0000001179|2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181,1.0,1.0,1.866,0
216,0.4,15,6,2|5|7|8|9|10,2011_10_03_drive_0027_0000001182|2011_10_03_drive_0027_0000001185|2011_10_03_drive_0027_0000001187|2011_10_03_drive_0027_0000001188|2011_10_03_drive_0027_0000001189|2011_10_03_drive_0027_0000001190,3,2|5|14,2011_10_03_drive_0027_0000001182|2011_10_03_drive_0027_0000001185|2011_10_03_drive_0027_0000001194,0.667,0.333,5.393,0
218,0.4,9,4,1|2|4|8,2011_10_03_drive_0027_0000001250|2011_10_03_drive_0027_0000001251|2011_10_03_drive_0027_0000001253|2011_10_03_drive_0027_0000001257,3,2|4|8,2011_10_03_drive_0027_0000001251|2011_10_03_drive_0027_0000001253|2011_10_03_drive_0027_0000001257,1.0,0.75,1.637,0
219,0.4,15,6,1|2|6|7|10|11,2011_10_03_drive_0027_0000001345|2011_10_03_drive_0027_0000001346|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001354|2011_10_03_drive_0027_0000001355,3,2|6|10,2011_10_03_drive_0027_0000001346|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001354,1.0,0.5,1.715,0
220,0.4,15,6,3|4|7|8|11|14,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001358,3,3|9|11,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001355,0.667,0.333,2.765,0
221,0.4,20,8,0|2|5|13|14|17|18|19,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001360|2011_10_03_drive_0027_0000001361|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001365|2011_10_03_drive_0027_0000001366,3,0|1|18,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001365,0.667,0.25,3.376,0
