sign_id,method,k_used,seed,est_lat,est_lon,gt_lat,gt_lon,err_m,hit_1m,hit_2m,n_outliers_detected,outlier_idx,outlier_frames,residual_norm,n_iter,assumed_s,fallback_triggered,runtime_ms
158,omp,5,0,48.98351893719847,8.401757467425778,48.98343167588393,8.401846054649848,11.671259189024664,0,0,0,,,,35,,1,0.1762
159,omp,8,0,48.9837216351877,8.402889162075539,48.98371981239134,8.402891842038814,0.28208436492538524,1,1,3,0|1|5,2011_09_30_drive_0028_0000003709|2011_09_30_drive_0028_0000003710|2011_09_30_drive_0028_0000003714,1.132124,,3,0,0.1415
160,omp,6,0,48.98372240391552,8.402895571875849,48.983719397332024,8.402894078753715,0.35176866891188,1,1,0,,,,199,,1,1.1072
163,omp,4,0,48.98222537201582,8.398480715026196,48.9822625568543,8.398580249188166,8.377463314348017,0,0,0,,,,199,,1,0.9308
164,omp,4,0,48.982226744437696,8.398480654186791,48.982261106301884,8.398576686195657,8.000894559933014,0,0,0,,,,199,,1,0.9377
165,omp,5,0,48.98244571506887,8.40035880899324,48.98245039460454,8.400364268246776,0.6561310669703682,1,1,0,,,,37,,1,0.1875
166,omp,5,0,48.98247411323555,8.401162464551774,48.982468621721836,8.40115734623201,0.7164672639363603,1,1,0,,,,33,,1,0.1692
168,omp,4,0,48.982614775416046,8.401894928946085,48.98261792947629,8.401897744058669,0.40680891789472984,1,1,0,,,,199,,1,0.9425
169,omp,7,0,48.98260732675534,8.402143862123099,48.98260508402506,8.402140678431367,0.3413402795041641,1,1,3,0|4|6,2011_09_30_drive_0028_0000004824|2011_09_30_drive_0028_0000004829|2011_09_30_drive_0028_0000004833,1.150655,,3,0,0.2467
170,omp,7,0,48.982606137482975,8.402134031570817,48.982603824956776,8.40213349396468,0.26016788214413933,1,1,3,2|3|6,2011_09_30_drive_0028_0000004826|2011_09_30_drive_0028_0000004827|2011_09_30_drive_0028_0000004833,0.304608,,3,0,0.1525
171,omp,5,0,48.983066966975144,8.402014512278523,48.983078816133165,8.402019361557091,1.3647062164934678,0,1,0,,,,81,,1,0.3812
172,omp,7,0,48.9836420869411,8.401691888703938,48.9836311307027,8.401682525350475,1.3979641750832796,0,1,3,3|4|6,2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004954|2011_09_30_drive_0028_0000004956,2.531119,,3,0,0.1392
173,omp,12,0,48.98371708781679,8.401758777967128,48.98366211857733,8.401801045197546,6.851381352763395,0,0,3,1|2|7,2011_09_30_drive_0028_0000004951|2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004958,8.110077,,3,0,0.1777
174,omp,7,0,48.983562544500344,8.401907212625726,48.98356159518731,8.401918368835496,0.8233846644393603,1,1,3,3|5|6,2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004955|2011_09_30_drive_0028_0000004956,1.54531,,3,0,0.1332
175,omp,10,0,48.984577297275834,8.401661167753446,48.98446901651112,8.401670468741413,12.061071488253456,0,0,3,5|6|9,2011_09_30_drive_0028_0000005045|2011_09_30_drive_0028_0000005047|2011_09_30_drive_0028_0000005053,6.699485,,3,0,0.1796
176,omp,4,0,48.97191294276045,8.479517970757179,48.97191881326706,8.479509768870228,0.8870174370893443,1,1,0,,,,55,,1,0.2723
177,omp,8,0,48.96999570897263,8.479893465302291,48.96998993035151,8.479888093927556,0.7534196265991664,1,1,3,0|6|7,2011_09_30_drive_0033_0000000503|2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000510,1.09025,,3,0,0.1447
178,omp,11,0,48.9699283615703,8.480054020072375,48.96994287359756,8.480025385153452,2.645753563694211,0,0,3,3|4|5,2011_09_30_drive_0033_0000000509|2011_09_30_drive_0033_0000000510|2011_09_30_drive_0033_0000000511,5.480003,,3,0,0.1578
183,omp,13,0,48.971865601985954,8.475652473662482,48.97186251338444,8.47565591224496,0.42585988837148997,1,1,3,1|5|11,2011_09_30_drive_0033_0000001461|2011_09_30_drive_0033_0000001465|2011_09_30_drive_0033_0000001471,7.593343,,3,0,0.1669
184,omp,5,0,48.97200643124342,8.475658799754042,48.97202877228772,8.475661292877858,2.4912253709069665,0,0,0,,,,29,,1,0.1466
185,omp,9,0,48.97225544288708,8.47556483558632,48.972161995644996,8.47559168752206,10.57650353549617,0,0,3,0|1|7,2011_09_30_drive_0033_0000001488|2011_09_30_drive_0033_0000001489|2011_09_30_drive_0033_0000001495,2.971771,,3,0,0.1468
186,omp,11,0,48.972270213503656,8.478573985021772,48.97227458286877,8.478554437418476,1.5113690822185506,0,1,3,3|7|10,2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000042|2011_09_30_drive_0034_0000000045,7.12787,,3,0,0.1551
187,omp,5,0,48.971906389955265,8.47811191151917,48.97190429315055,8.478113055145656,0.2477603278455456,1,1,0,,,,17,,1,0.088
189,omp,10,0,48.96892061627963,8.478511158372676,48.96891778625865,8.478513992916096,0.3769922941080375,1,1,3,3|5|9,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000534,1.655486,,3,0,0.1476
190,omp,9,0,48.96891656360141,8.478506946669143,48.96891402102997,8.478509707849677,0.3475957486328417,1,1,3,3|6|7,2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533,1.789998,,3,0,0.1477
191,omp,8,0,48.968910534121186,8.478439615132324,48.96890823401096,8.478419777953741,1.4747776416104095,0,1,3,0|6|7,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000533|2011_09_30_drive_0034_0000000534,0.704714,,3,0,0.1349
192,omp,5,0,48.96862115422047,8.478427852811755,48.96862317463902,8.478412237827733,1.1651635896695505,0,1,0,,,,8,,1,0.0507
193,omp,5,0,48.96862074642674,8.478427353113942,48.96861350094028,8.478409773935644,1.5185199731887211,0,1,0,,,,9,,1,0.0532
195,omp,6,0,48.96826033881154,8.478495489194692,48.96825635076422,8.478529760793164,2.5481998921199236,0,0,0,,,,199,,1,0.9397
196,omp,4,0,48.96827432796024,8.478359581212603,48.968273316322424,8.478353315592653,0.4723512433644046,1,1,0,,,,199,,1,0.9376
197,omp,6,0,48.96648909725019,8.477628839710583,48.966552512253564,8.477671257015073,7.705936963510064,0,0,0,,,,199,,1,0.9483
198,omp,6,0,48.96662990253556,8.477405156529056,48.966649261133185,8.47741498622875,2.2699765034614523,0,0,0,,,,199,,1,0.9385
199,omp,4,0,48.96685026605491,8.477292789837536,48.96685382675557,8.477295784234368,0.452628845931965,1,1,0,,,,106,,1,0.5063
200,omp,11,0,48.9833079076025,8.390802267434903,48.983323206720485,8.390773311637187,2.7178802033238516,0,0,3,3|8|10,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000089,10.712846,,3,0,0.1898
201,omp,11,0,48.98332074944122,8.390804162652332,48.983333215954715,8.390785216023506,1.9609592778671368,0,1,3,0|1|8,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000079|2011_10_03_drive_0027_0000000087,4.353741,,3,0,0.1555
202,omp,20,0,48.98328922582607,8.391010191681636,48.98328680453884,8.391026878956199,1.2507746785561926,0,1,3,4|18|19,2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000097|2011_10_03_drive_0027_0000000098,28.06811,,3,0,0.258
204,omp,16,0,48.98419461925154,8.392825589101014,48.98419231939021,8.39281942483492,0.518644016749063,1,1,3,0|1|15,2011_10_03_drive_0027_0000000392|2011_10_03_drive_0027_0000000394|2011_10_03_drive_0027_0000000408,9.969059,,3,0,0.1868
205,omp,17,0,48.9844104095245,8.391977477005044,48.98441262119869,8.39196607164925,0.8702900870313642,1,1,3,0|1|2,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498,32.525251,,3,0,0.1856
206,omp,23,0,48.98446711981177,8.391994662521926,48.9844645945549,8.392009987161641,1.1563014171212707,0,1,3,4|9|19,2011_10_03_drive_0027_0000000500|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000515,41.46416,,3,0,0.2156
207,omp,28,0,48.984568682021,8.391713869777506,48.98454122585879,8.391790109952854,6.361094178607806,0,0,3,13|21|25,2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000522|2011_10_03_drive_0027_0000000526,94.652726,,3,0,0.2417
208,omp,7,0,48.9853918717682,8.392681669950765,48.98537725544665,8.392673715939354,1.7265850686338418,0,1,3,0|5|6,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000699|2011_10_03_drive_0027_0000000700,4.374087,,3,0,0.1194
209,omp,11,0,48.98559415045073,8.392600369418066,48.98561617858674,8.392572489308368,3.188316808771593,0,0,3,2|3|10,2011_10_03_drive_0027_0000000708|2011_10_03_drive_0027_0000000709|2011_10_03_drive_0027_0000000716,6.479999,,3,0,0.1513
210,omp,18,0,48.985945654102494,8.391706629501366,48.98596194981985,8.391698605125454,1.9050341315323238,0,1,3,7|14|16,2011_10_03_drive_0027_0000000837|2011_10_03_drive_0027_0000000844|2011_10_03_drive_0027_0000000846,12.842724,,3,0,0.1856
211,omp,12,0,48.98585595035698,8.391655214944551,48.98584107062257,8.391615691949978,3.3326378402432066,0,0,3,2|4|7,2011_10_03_drive_0027_0000000838|2011_10_03_drive_0027_0000000840|2011_10_03_drive_0027_0000000843,6.91738,,3,0,0.1598
213,omp,15,0,48.98512649794549,8.389785720761457,48.985131373674136,8.389783108758179,0.5749441118164811,1,1,3,0|13|14,2011_10_03_drive_0027_0000001089|2011_10_03_drive_0027_0000001102|2011_10_03_drive_0027_0000001103,16.365929,,3,0,0.1809
214,omp,10,0,48.98511611410495,8.389722440853602,48.985112618584935,8.389664657009638,4.247234554945135,0,0,3,0|7|9,2011_10_03_drive_0027_0000001094|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,13.310048,,3,0,0.1445
215,omp,7,0,48.98479061955184,8.390302091846245,48.98477570430932,8.390299740795824,1.6676182741835321,0,1,3,4|5|6,2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001182,1.349702,,3,0,0.1277
216,omp,15,0,48.984715332281034,8.390461191738433,48.984733344686454,8.390415688789837,3.8865375893098917,0,0,3,0|1|4,2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001184,19.741866,,3,0,0.174
217,omp,4,0,48.984837563558834,8.390770862410365,48.984853047327206,8.39075199353325,2.2073710530839095,0,0,0,,,,199,,1,1.0576
218,omp,9,0,48.984843647834815,8.39092722811717,48.98484227295914,8.390938472405844,0.8370966784998548,1,1,3,0|1|5,2011_10_03_drive_0027_0000001249|2011_10_03_drive_0027_0000001250|2011_10_03_drive_0027_0000001254,0.644538,,3,0,0.1614
219,omp,15,0,48.98457339801688,8.391767537540327,48.98457058504026,8.391763451151109,0.4328089632404606,1,1,3,9|11|12,2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356,17.67579,,3,0,0.1751
220,omp,15,0,48.984522425022476,8.391720815524433,48.98451448553811,8.39172277485623,0.8945166280876722,1,1,3,1|3|4,2011_10_03_drive_0027_0000001345|2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348,24.628417,,3,0,0.1773
221,omp,20,0,48.98443182895687,8.391986422979,48.9844435565812,8.39194389441013,3.3750407765285706,0,0,3,0|1|11,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001358,74.247997,,3,0,0.2115
222,omp,12,0,48.98331019002328,8.390888085115986,48.983351119165825,8.390923791621438,5.248698146894047,0,0,3,0|1|11,2011_10_03_drive_0027_0000001526|2011_10_03_drive_0027_0000001527|2011_10_03_drive_0027_0000001537,57.923563,,3,0,0.1951
223,omp,12,0,48.98324145282039,8.391021057282893,48.983225801011194,8.391035876284054,2.050939976914735,0,0,3,3|10|11,2011_10_03_drive_0027_0000001532|2011_10_03_drive_0027_0000001539|2011_10_03_drive_0027_0000001540,7.577394,,3,0,0.1645
224,omp,12,0,48.983232710795384,8.39101452002607,48.98321674687682,8.391023753208364,1.8996258854117194,0,1,3,1|2|3,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001532,3.195176,,3,0,0.1613
225,omp,9,0,48.98328535718811,8.39078991161832,48.98329939739868,8.390777472188791,1.8074920328041817,0,1,3,0|1|4,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001533,8.22504,,3,0,0.1443
226,omp,9,0,48.98336672319699,8.390871656597056,48.98337353402185,8.390840755363016,2.38530263605025,0,0,3,0|1|6,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001535,16.257464,,3,0,0.1399
229,omp,16,0,48.98326599087302,8.394090873849292,48.98326409797191,8.394106220676512,1.1428851332576533,0,1,3,4|6|13,2011_10_03_drive_0027_0000002226|2011_10_03_drive_0027_0000002228|2011_10_03_drive_0027_0000002237,11.095182,,3,0,0.1922
232,omp,12,0,48.98388020990372,8.39288366649504,48.98388223874977,8.392886187476082,0.29147322925007524,1,1,3,0|1|6,2011_10_03_drive_0027_0000002397|2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002404,7.445669,,3,0,0.1622
233,omp,10,0,48.98418948419338,8.392828428683227,48.984190173927054,8.39282227363986,0.4570013056182512,1,1,3,5|8|9,2011_10_03_drive_0027_0000002457|2011_10_03_drive_0027_0000002460|2011_10_03_drive_0027_0000002461,5.556267,,3,0,0.1461
235,omp,14,0,48.98578542274579,8.394249712366822,48.98579359601027,8.394292572420285,3.2660670546169963,0,0,3,3|10|12,2011_10_03_drive_0027_0000002675|2011_10_03_drive_0027_0000002682|2011_10_03_drive_0027_0000002684,7.85762,,3,0,0.1706
236,omp,8,0,48.984848227048,8.394634047947255,48.984844572427704,8.394624797216466,0.7897122934615809,1,1,3,0|4|5,2011_10_03_drive_0027_0000003089|2011_10_03_drive_0027_0000003094|2011_10_03_drive_0027_0000003095,1.006505,,3,0,0.1366
237,omp,6,0,48.983673930043956,8.393516749908613,48.98368675653624,8.39351629536858,1.4268147410711747,0,1,0,,,,199,,1,0.9235
238,omp,7,0,48.98388908653127,8.392882604588097,48.98389510364614,8.392895907053706,1.1814507912962464,0,1,3,4|5|6,2011_10_03_drive_0027_0000003350|2011_10_03_drive_0027_0000003351|2011_10_03_drive_0027_0000003352,0.625051,,3,0,0.1332
240,omp,13,0,48.98419624669561,8.39283040805774,48.9841979239747,8.392828536478168,0.2314291787428747,1,1,3,2|8|12,2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003411|2011_10_03_drive_0027_0000003415,5.710344,,3,0,0.1665
241,omp,11,0,48.98441679383637,8.3919755250997,48.98441749248663,8.391965300484427,0.7524091672392632,1,1,3,0|1|8,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003500,18.8355,,3,0,0.1522
242,omp,17,0,48.98447509112419,8.391991718694783,48.98447145420944,8.392011599742577,1.5103469513441672,0,1,3,1|8|9,2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003500|2011_10_03_drive_0027_0000003501,38.390228,,3,0,0.191
243,omp,20,0,48.98457432059473,8.39171858223637,48.98454775019674,8.39179000357526,6.0049610043186,0,0,3,9|10|12,2011_10_03_drive_0027_0000003507|2011_10_03_drive_0027_0000003508|2011_10_03_drive_0027_0000003510,42.181746,,3,0,0.217
244,omp,6,0,48.985393581335174,8.392689909837854,48.985376395630496,8.392678529891356,2.0848296737846055,0,0,0,,,,199,,1,1.1539
245,omp,5,0,48.98556921941315,8.392609997954992,48.98560945376316,8.392550063974124,6.266108883893315,0,0,0,,,,36,,1,0.187
246,omp,8,0,48.985947261488036,8.391710468252544,48.98599169915983,8.391665775993815,5.926430084576591,0,0,3,0|5|6,2011_10_03_drive_0027_0000003763|2011_10_03_drive_0027_0000003768|2011_10_03_drive_0027_0000003769,2.707829,,3,0,0.1617
247,omp,7,0,48.98585865847229,8.391656789601376,48.9858418401114,8.3916190304379,3.337097958227846,0,0,3,0|4|6,2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003770|2011_10_03_drive_0027_0000003772,0.431321,,3,0,0.1207
248,omp,14,0,48.98621984305585,8.390588752427401,48.98621899240635,8.390587866122926,0.11470561904532312,1,1,3,1|2|11,2011_10_03_drive_0027_0000003835|2011_10_03_drive_0027_0000003837|2011_10_03_drive_0027_0000003846,28.639061,,3,0,0.1675
249,omp,12,0,48.98250046557898,8.390207346845667,48.98249684244867,8.390205621258884,0.42225977465735975,1,1,3,2|7|11,2011_10_03_drive_0027_0000004386|2011_10_03_drive_0027_0000004391|2011_10_03_drive_0027_0000004395,4.921905,,3,0,0.1535
250,omp,6,0,48.988321817256356,8.470674925730247,48.988349336094146,8.470690067137578,3.2548196216644043,0,0,0,,,,39,,1,0.1986
251,omp,8,0,48.98803444926313,8.470815052274816,48.988021266590636,8.470810505432391,1.5033335073988316,0,1,3,0|1|5,2011_10_03_drive_0034_0000000082|2011_10_03_drive_0034_0000000083|2011_10_03_drive_0034_0000000087,1.007749,,3,0,0.1371
252,omp,9,0,48.987991486846674,8.470876676202916,48.988004151159615,8.470848840255053,2.4767198583020904,0,0,3,0|1|2,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000088|2011_10_03_drive_0034_0000000089,2.118069,,3,0,0.1415
253,omp,8,0,48.98788480924719,8.471375692347587,48.98790219685185,8.471422023946817,3.9035709077621825,0,0,3,5|6|7,2011_10_03_drive_0034_0000000119|2011_10_03_drive_0034_0000000120|2011_10_03_drive_0034_0000000121,8.072872,,3,0,0.3265
254,omp,11,0,48.98702908275753,8.471858982448028,48.98706976925281,8.471858442071653,4.524897123388426,0,0,3,3|4|8,2011_10_03_drive_0034_0000000206|2011_10_03_drive_0034_0000000207|2011_10_03_drive_0034_0000000211,10.698168,,3,0,0.2078
255,omp,10,0,48.98683354101319,8.471783436193101,48.986837202482064,8.471780880395377,0.4481024234408092,1,1,3,2|5|9,2011_10_03_drive_0034_0000000226|2011_10_03_drive_0034_0000000229|2011_10_03_drive_0034_0000000233,4.284539,,3,0,0.1766
256,omp,8,0,48.98636475048961,8.471791552460392,48.98636454796219,8.4717919681874,0.03785676555660198,1,1,3,0|1|6,2011_10_03_drive_0034_0000000267|2011_10_03_drive_0034_0000000268|2011_10_03_drive_0034_0000000273,1.518297,,3,0,0.1525
257,omp,12,0,48.986207617718016,8.47215757861002,48.986231200663134,8.472098787713664,5.03927324082035,0,0,3,7|9|10,2011_10_03_drive_0034_0000000294|2011_10_03_drive_0034_0000000296|2011_10_03_drive_0034_0000000297,11.857791,,3,0,0.1705
258,omp,8,0,48.986211173096336,8.472448239490936,48.98620800232073,8.472429116483433,1.4433863105390137,0,1,3,1|6|7,2011_10_03_drive_0034_0000000310|2011_10_03_drive_0034_0000000315|2011_10_03_drive_0034_0000000316,7.577017,,3,0,0.1483
259,omp,7,0,48.986579718392576,8.473626400996121,48.98657230605247,8.473634958895987,1.0352974649223723,0,1,3,0|5|6,2011_10_03_drive_0034_0000000383|2011_10_03_drive_0034_0000000388|2011_10_03_drive_0034_0000000389,1.245602,,3,0,0.1396
260,omp,9,0,48.98660834265775,8.474012250702932,48.986580361100316,8.474039564029635,3.698620734854667,0,0,3,0|2|8,2011_10_03_drive_0034_0000000409|2011_10_03_drive_0034_0000000411|2011_10_03_drive_0034_0000000417,2.308119,,3,0,0.146
261,omp,7,0,48.98629040110392,8.474209093881905,48.986289359643706,8.474180104288388,2.1249614175588065,0,0,3,0|4|6,2011_10_03_drive_0034_0000000455|2011_10_03_drive_0034_0000000459|2011_10_03_drive_0034_0000000461,0.281044,,3,0,0.13
262,omp,13,0,48.9859138209957,8.473920271654306,48.98591841940467,8.47391578956203,0.6075660158195447,1,1,3,8|11|12,2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,13.761175,,3,0,0.1692
263,omp,13,0,48.98591587343962,8.473922529573748,48.98591938861554,8.47391672034696,0.5775870470758059,1,1,3,6|11|12,2011_10_03_drive_0034_0000000492|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,19.537717,,3,0,0.1634
264,omp,11,0,48.988908879645294,8.479009580349375,48.98890486054867,8.479020945760883,0.9442914951688359,1,1,3,3|4|6,2011_10_03_drive_0034_0000000988|2011_10_03_drive_0034_0000000989|2011_10_03_drive_0034_0000000991,2.15463,,3,0,0.1582
265,omp,11,0,48.990563292335004,8.479069707681775,48.9905577419066,8.479064848599817,0.7123711912061508,1,1,3,7|8|10,2011_10_03_drive_0034_0000001747|2011_10_03_drive_0034_0000001748|2011_10_03_drive_0034_0000001750,2.572355,,3,0,0.1592
266,omp,7,0,48.992463963057084,8.47919920356179,48.992477699249875,8.479200056242423,1.5288704037042475,0,1,3,4|5|6,2011_10_03_drive_0034_0000001963|2011_10_03_drive_0034_0000001964|2011_10_03_drive_0034_0000001965,1.546208,,3,0,0.1988
267,omp,13,0,48.99280301918676,8.478919601573152,48.99280226395286,8.478938070066041,1.3541745723163803,0,1,3,4|5|11,2011_10_03_drive_0034_0000001991|2011_10_03_drive_0034_0000001992|2011_10_03_drive_0034_0000001998,30.721436,,3,0,0.1968
268,omp,12,0,48.99318063469546,8.478447018102791,48.9931739367363,8.478443045669518,0.7995964659627773,1,1,3,4|7|11,2011_10_03_drive_0034_0000003291|2011_10_03_drive_0034_0000003294|2011_10_03_drive_0034_0000003298,9.358099,,3,0,0.1748
269,omp,13,0,48.99273329224373,8.478885535413486,48.992739243241886,8.47888327459519,0.6821762215166267,1,1,3,3|8|11,2011_10_03_drive_0034_0000003384|2011_10_03_drive_0034_0000003389|2011_10_03_drive_0034_0000003392,8.425876,,3,0,0.1685
270,omp,9,0,48.988904595678044,8.479008149406948,48.98891364963121,8.479022940725892,1.4784209143636882,0,1,3,3|6|7,2011_10_03_drive_0034_0000004247|2011_10_03_drive_0034_0000004250|2011_10_03_drive_0034_0000004251,1.603985,,3,0,0.1688
271,omp,10,0,48.992473262239486,8.479179732789927,48.992447289786874,8.479204987507055,3.429090247206689,0,0,3,2|3|9,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004541|2011_10_03_drive_0034_0000004547,2.173091,,3,0,0.1621
272,omp,10,0,48.99281057329474,8.47892229839268,48.9928052679945,8.478930899122464,0.8627118304301034,1,1,3,2|7|9,2011_10_03_drive_0034_0000004573|2011_10_03_drive_0034_0000004578|2011_10_03_drive_0034_0000004580,2.094707,,3,0,0.1493
273,omp,5,0,48.993209541125886,8.478640875206331,48.99322897754497,8.478651728183992,2.302817897240926,0,0,0,,,,31,,1,0.1837
274,omp,17,0,48.949122534658706,8.48869133977811,48.949110515613015,8.488704282180446,1.638668122037003,0,1,3,2|6|8,2011_10_03_drive_0047_0000000272|2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000278,11.454625,,3,0,0.2359
2,omp,8,0,49.011038929337076,8.423307253683172,49.011037071073396,8.423320115507977,0.9633420743922737,1,1,3,1|2|6,2011_09_26_drive_0005_0000000078|2011_09_26_drive_0005_0000000079|2011_09_26_drive_0005_0000000083,1.313521,,3,0,0.1369
5,omp,13,0,49.01007976671649,8.440494683233991,49.01007688304265,8.440491464994867,0.397837410570766,1,1,3,0|2|5,2011_09_26_drive_0009_0000000356|2011_09_26_drive_0009_0000000360|2011_09_26_drive_0009_0000000366,8.703175,,3,0,0.1646
6,omp,13,0,49.01003386572887,8.44055712716996,49.0100147464254,8.440544516741815,2.317768547276546,0,0,3,1|2|5,2011_09_26_drive_0009_0000000358|2011_09_26_drive_0009_0000000360|2011_09_26_drive_0009_0000000366,14.0836,,3,0,0.1869
8,omp,5,0,49.015634982289896,8.436368085899316,49.015644911477814,8.436373471164432,1.1723870986343763,0,1,0,,,,32,,1,0.1708
11,omp,7,0,49.01596076404096,8.436995651571262,49.01595591093479,8.43700136736818,0.6827153330389206,1,1,3,4|5|6,2011_09_26_drive_0014_0000000078|2011_09_26_drive_0014_0000000079|2011_09_26_drive_0014_0000000080,2.250287,,3,0,0.1446
14,omp,7,0,49.017934299988035,8.440810658798323,49.01785539956165,8.440623938592275,16.233501867766627,0,0,3,4|5|6,2011_09_26_drive_0014_0000000308|2011_09_26_drive_0014_0000000310|2011_09_26_drive_0014_0000000312,63.830918,,3,0,0.1303
19,omp,15,0,49.02733870911871,8.442332897810704,49.027343728325874,8.442331947575047,0.5624965172710754,1,1,3,0|3|7,2011_09_26_drive_0019_0000000174|2011_09_26_drive_0019_0000000177|2011_09_26_drive_0019_0000000181,12.15212,,3,0,0.1835
20,omp,10,0,49.04385261171994,8.439846469121017,49.043838749042976,8.439879954256105,2.893017186203482,0,0,3,1|8|9,2011_09_26_drive_0027_0000000021|2011_09_26_drive_0027_0000000034|2011_09_26_drive_0027_0000000036,16.855924,,3,0,0.1491
23,omp,7,0,49.05446028432118,8.420654429484886,49.05445453422075,8.420665562196106,1.034917000667502,0,1,3,4|5|6,2011_09_26_drive_0028_0000000229|2011_09_26_drive_0028_0000000230|2011_09_26_drive_0028_0000000231,1.538835,,3,0,0.1283
32,omp,9,0,49.03855094880973,8.362157040036656,49.03854625747766,8.362165226176078,0.7940012482075935,1,1,3,0|6|7,2011_09_26_drive_0032_0000000298|2011_09_26_drive_0032_0000000305|2011_09_26_drive_0032_0000000306,3.49757,,3,0,0.1421
33,omp,11,0,49.038562521961474,8.362040390927344,49.038566166565786,8.362036233393518,0.5066421319032128,1,1,3,3|6|8,2011_09_26_drive_0032_0000000302|2011_09_26_drive_0032_0000000305|2011_09_26_drive_0032_0000000307,3.775442,,3,0,0.2311
35,omp,9,0,49.02540928508094,8.356837116328958,49.02537878967242,8.356842397926673,3.413327698599392,0,0,3,0|2|7,2011_09_26_drive_0036_0000000105|2011_09_26_drive_0036_0000000107|2011_09_26_drive_0036_0000000112,2.303941,,3,0,0.1531
38,omp,12,0,49.03439199135149,8.345639995772087,49.03438223975438,8.345635658854677,1.1298941861339147,0,1,3,3|6|7,2011_09_26_drive_0039_0000000369|2011_09_26_drive_0039_0000000372|2011_09_26_drive_0039_0000000373,12.73135,,3,0,0.161
44,omp,8,0,48.95908108528514,8.405821206637006,48.959083364278186,8.405814685902351,0.5406142708371834,1,1,3,3|5|6,2011_09_26_drive_0057_0000000298|2011_09_26_drive_0057_0000000302|2011_09_26_drive_0057_0000000304,0.473193,,3,0,0.1359
53,omp,9,0,48.94221834111709,8.41229637871988,48.94220583585307,8.412314127685113,1.903841790912464,0,1,3,1|6|7,2011_09_26_drive_0061_0000000006|2011_09_26_drive_0061_0000000011|2011_09_26_drive_0061_0000000012,2.064361,,3,0,0.1419
56,omp,12,0,48.94239337337195,8.416901987835164,48.94239292783471,8.416891748480772,0.7517302594408515,1,1,3,1|3|7,2011_09_26_drive_0061_0000000454|2011_09_26_drive_0061_0000000456|2011_09_26_drive_0061_0000000460,5.468669,,3,0,0.2004
59,omp,8,0,48.94770872621469,8.412717379904532,48.94770582815457,8.412733825391701,1.2469738881273278,0,1,3,0|1|3,2011_09_26_drive_0070_0000000038|2011_09_26_drive_0070_0000000039|2011_09_26_drive_0070_0000000041,0.888035,,3,0,0.1439
65,omp,6,0,48.99838116262123,8.477669271426324,48.99834128452844,8.477633451315699,5.15149799023772,0,0,0,,,,199,,1,1.015
